Address_ID|Ent_ID|Address|City|stateProvince|Country|PostalCode|Remarks|NameSource
12806900|9553423|BANK EGHTESAD NOVIN BUILDING, NAHARKHORAN GORGAN FLOOR 1, 73 NAHARKHORAN BLV. - OPPOSITE OF|GORGAN|GORGAN|Iran|4916713544||
225005792|225063359||Pyongyang|Pyongyang Province|North Korea|||
225005879|225063652|59, Shcheglovskaya zaseka st.|Tula |Tula Region|Russia|300001||
12251997|467280|Bolshaya Morskaya str. 29|Saint Petersburg||Russia|190000||
12251998|467280|43, Vorontsovskaya UL.|Moscow||Russia|109044||
12251999|467280|12 Presnenskaya Embankment|Moscow||Russia|123100||
12252000|467280|19, Vavilova st.|Moscow||Russia|117997||
12252001|467280|Lugovaya St. 4|Moscow||Russia|143026||
12769574|9514357|Qaem Maqam-e-Farahani st,|Tehran City|Tehran Province|Iran|1586973611||
13203305|9912062||Al-Qa'im District|Al Anbar Governorate|Iraq|||
11717028|8478819|Camden|London|England|United Kingdom|||
11725317|8480270|ul. Smolnaya||Moscow|Russia|||
11725318|8480270||Khivskiy District|Republic of Daghestan|Russia|||
12219243|7681550||Cartagena|Bolívar|Colombia|||
12219244|7681550||Cali|Valle del Cauca|Colombia|||
12219245|7681550||Bogotá|Cundinamarca|Colombia|||
12219246|7681550||Medellín|Antioquia|Colombia|||
13170239|9912062||Istanbul|Istanbul Province|Turkey|||
13170241|9912062||||Turkey|||
182393|203773|Libya Street Number 9|Manzil Tmim|Nabeul|Tunisia|||
10864244|7255365||Goma||Democratic Republic of the Congo|||
10864245|7255365||Gisenyi||Rwanda|||
10864246|7255365||Goma||Democratic Republic of the Congo|||
10868644|1869303||Isfahan|Isfahan Province|Iran|||
10869820|1687973|Avenida Libertador la Campaza|Caracas|Capital District|Venezuela|1010||
11348884|5947883|37A, Leningradskiy av.|Moscow||Russia|125167||
11843496|8621590|Westerling Way|Manchester|England|United Kingdom|||
11005235|1869839|Khalaj Road, Seyedi Street|Mashad|Razavi Khorasan Province|Iran|||
11006450|7425395|||New York|United States|||
11006662|7425395|2513 S 17th St #107|Fort Pierce|Florida|United States|34982||
11007498|7425395|519 SW Bayshore Boulevard|Port Saint Lucie|Florida|United States|34983-1818||
11007499|7425395|937 SW Bayshore Boulervard|Port Saint Lucie|Florida|United States|34983-1818||
11007500|7425395|490 NW Dover Ct|Port St Lucie|Florida|United States|34983||
11007501|7425395|664 Stanford Ln|Port Saint Lucie|Florida|United States|34983||
11007502|7425395|1305 W Midway Rd|Fort Pierce|Florida|United States|34982||
11007503|7425395|1301 W Midway Rd|Fort Pierce|Florida|United States|34982||
11449192|8221043||||Libya|||
12427309|9167954|Serycheva St., 3|Khabarovsk|Khabarovsk Territory|Russia|680028||
225006133|225064384|10 Presnenskaya Embankment|Moscow||Russia|123317||
225006134|225064384|4, per. Romanov|Moscow||Russia|125009||
225006135|225064384|4, per. Romanov|Moscow||Russia|103009||
225008814|225064384|19, Vavilova st.|Moscow||Russia|117312||
225008888|225060423|6 Ioanni Stylia|Nicosia||Cyprus|2003||
225009786|225075799|Mirdamad Blvd, No.198|Tehran|Tehran Province|Iran|15496-33111||
225009835|225075799||||Iran|||
225010244|225077969||Damascus|Damascus Governorate|Syria|||
225010247|225077969|Kastel Hajjarin Street|Aleppo|Aleppo Governorate|Syria|||
225010250|225077969|Moawiya Street|Damascus|Damascus Governorate|Syria|||
225010586|225077386|29/16, Sivtsev Vrazhek Lane|Moscow||Russia|119002||
225010640|225077284|14, Entuziastov shosse|Moscow||Russia|111024||
225010723|225077454|52, Kosmodamianskaya emb., bld.2|Moscow||Russia|115054||
225010734|225077420|19, Vavilova Street|Moscow||Russia|117997||
225011068|225077535|Buyukdere Caddesi No. 141, 1. Bodrum Kat|Istanbul|Istanbul|Turkey|34394||
12699198|2393716||Dhaka||Bangladesh|||
12699200|2393716||Rangpur||Bangladesh|||
12699201|2393716||Sylhet||Bangladesh|||
12699202|2393716||Jhenaidah||Bangladesh|||
12699203|2393716||||Singapore|||
157751|1897742|Babaei Highway - Next to Niru M.F.G.|Tehran||Iran|||
157752|1897742||Tehran||Iran|||
157754|1897742|Pasdaran Street|Tehran||Iran|1835||
162857|1866922|Shahid Hadjipour St.|Tehran City|Tehran Province|Iran|||
162890|1868994||Tehran|Tehran Province|Iran|||
162891|1868994|West side of Dabestan Street|Tehran|Tehran Province|Iran|||
167824|1935477||Tehran|Tehran Province|Iran|||
171071|1946909|7706 MIDDLEPOINT STREET|DEARBORN|Michigan|United States|48126||Sanctions
10852882|7241600||Bristol|London|United Kingdom|||
11791616|8563342|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791617|8563342|SHOHADA SQ.|Bojnurd|North Khorasan|Iran|||
11791634|8563356|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
11791635|8563356|SAADAT ABAD ST.|ISFAHAN|ISFAHAN|Iran|||
11791912|8563509|OVERSEAS INVT. AND NETW. EXPANSION|TEHRAN|TEHRAN|Iran|1549634811||
12750090|5801306|Gram Ibrahimpur, PO- Devkali-varan|Azamgarh|Uttar Pradesh|India|||
13179519|9920612|De la entrada Principal del Colegio Americano, 2 cuadras al oeste y 3 cuadras al norte|Managua|Managua|Nicaragua|||
13179520|9920612|Lomas de Monserrat|Managua|Managua|Nicaragua|||
581250|203030||||Pakistan|||SECO
581252|203030||||Afghanistan|||SECO
10888848|7286256|Sankt Hans gränd 31 A|Lund|Skåne|Sweden|226 42||
11405747|8166821||||Syria|||
11405759|8166803||||Syria|||
11405852|8167021||||Syria|||
11405853|8167072||||Syria|||
11405877|8167089||||Syria|||
11405984|8167140||||Syria|||
11406044|8167003||||Syria|||
11406117|8166872||||Syria|||
11876204|5600304|60 Rue de la Libye|Ben Arous||Tunisia|||
11876205|5600304||||Libya|||
548996|5663208||London|England|United Kingdom|||
10838085|7225827||Mosul|Nineveh|Iraq|||
602902|5834144||Topeka|Kansas|United States|||US-AO-DKS
11271415|7768698|Calle 24 No. 31 23|Pasto|Nariño|Colombia|||
11285300|7492556|Okhala Jamia Nagar|New Delhi|Delhi|India|110024||
11285301|7492556||Mithila|Bihar|India|843314||
12713563|5696486|Avenida Libertador|Caracas|Distrito Capital|Venezuela|1050-A||
13170160|9912038||Erbil|Erbil Province|Iraq|||
13170261|1935477||||Syria|||
320697|2551015|Shafagh Street|Tehran|Tehran Province|Iran|||
11003892|1935477||Ahvaz|Khuzestan Province|Iran|||
12412648|9153039|Lyusinovskaya St., 36|Moscow||Russia|115093||
12421117|9161646|OOO NPO Mostovik base|Goryachiy Klyuch Village|Omsk Region, Omsk Area|Russia|644505||
12421358|9161864|Likhoborskaya St., 8|Moscow||Russia|125438||
12423626|9164204|Paveletskaya Embankment, 8|Moscow||Russia|115114||
12425165|9165676|Ordynka B. St., 40|Moscow||Russia|119017||
225008336|225062454|Pasdaran Street, Entrance of Babaie Highway|Tehran||Iran|||
225008337|225062454||||United States|||
225010355|225077376|59, Shcheglovskaya zaseka st.|Tula |Tula Region|Russia|300001||
225010565|225077325|2nd Yuzhnoportovy, 12 A|Moscow|Moscow|Russia|115432||
225010745|225077579|7, building 3, Znamenka str.|Moscow||Russia|119019||
225010748|225077576|4, Romanov lane|Moscow||Russia|125009||
432802|1869571|Imam Khomeini Square|Tehran City|Tehran Province|Iran|1136953412||
11720800|8482627|No. 1, Sartipi Street, Shahid Mirzapoor Avenue|Tehran|Tehran Province|Iran|19316-63384||
13163142|9905846|Sahata Choutra||Beqaa Governorate|Lebanon|||
13163143|9905846|Chams Building, 3rd Floor|Zahlé|Beqaa Governorate|Lebanon|||
13166709|9107824||||Colombia|||
10872851|7266444|Mehrabad Airport|Tehran||Iran|||
11352599|7876367||Qalqilya|Qalqilya|Palestina|||
322147|1866946|8th Street|Kabul|Kabul|Afghanistan|||
333243|2594993||||Afghanistan|||SECO
333245|2594993|A2, City Computer Plaza, Shar-e-Now|Kabul||Afghanistan|||
333246|2594993|Microrayan 3rd, Apt. 45, block 21|Kabul||Afghanistan|||
11448438|1956794||Aulnay-sous-Bois|Ile-de-France|France|||
11452918|8216801||Itagüí|Antioquia|Colombia|||
12416137|9156590|19 Partsyezda St., 19B|Omsk|Omsk Region|Russia|644029||
12420449|9161019|Lenina St., 70|Ufa|Republic of Bashkortostan|Russia|450008||
12420898|9161440|Mira Ave., 5-5|Omsk|Omsk Region|Russia|644080||
225006225|225007760|20 Rue Auguste Vacquerie|Paris|Île-de-France|France|75016||
225006378|225062529||||Cayman Islands|||
225006415|225064699|Avenida Libertador con calle El Empalme|Caracas|Distrito Capital|Venezuela|||
225006416|225064699|Av. Libertador con Av. Empalme|Caracas|Distrito Capital|Venezuela|||
225006670|225065554|End of North Karegar street (Worker Street)|Tehran City|Tehran Province|Iran|||
225006671|225065554||Tehran City|Tehran Province|Iran|||
225006931|225008947||||United States|||
225007236|225007760|Negin, Floor 6|Tehran|Tehran|Iran|1519662840||
225008821|225062529|19 Vavilova St.|Moscow||Russia|77 117312||
225008867|225060270|Avenida Urdaneta|Caracas|Distrito Capital|Venezuela|1010||
225008868|225060270|Av. Agustin Alvarez Zerpa|Maracay|Aragua|Venezuela|2101||
225008869|225060270|Av. Urdaneta|Caracas|Distrito Capital|Venezuela|1011||
225008870|225060270||Caracas|Distrito Capital|Venezuela|||
225009426|225060270|Avenida Libertador|Caracas|Distrito Capital|Venezuela|1010||
225009427|225060270|Avenida Libertador|Caracas|Distrito Capital|Venezuela|1050-A||
225010194|225077233|Padegan-e-Valiasr Street|Tehran|Tehran Province|Iran|||
225010594|225076935|15A, Leninskiy Ave.||Moscow|Russia|119071||
225010728|225077403|5, 1st Derbenevskiy lane|Moscow||Russia|115114||
225010732|225077484|2 Zvenigorodskaya St. 13-42|Moscow||Russia|123022||
225010930|225077301|Volodymirska st.|Kyiv||Ukraine|01034||
225011677|225077267|P.O. Box 620|Gladbeck||Germany|45956||
225011887|225077301|46, Volodymyrska st.|Kyiv||Ukraine|01601||
225011910|225076935|42 Bolshaya Yakimanka St.||Moscow|Russia|119049||
225012085|225078773|26 Upper Pembroke Street|Dublin||Ireland|||
225012276|225078773|1 Grants Row, 2d Floor, Lower Mount Street|Dublin 2||Ireland|||
225012420|225079743|53, Vernadskogo ave.|Moscow||Russia|119415||
225016375|225081479|Vavilova Street|MOSCOW||Russia|117997||
225016383|225081479|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016391|225081479||MOSCOW|MOSCOW|Russia|||
225016494|225081513|Brestskaya street|KHABAROVSK||Russia|680011||
225016502|225081513|BRESTSKAYA UL. 4|KHABAROVSK|KHABAROVSK|Russia|680011||
225016510|225081513|SHOLOM-ALEJHEMA UL. 16|BIROBIDZHAN|BIROBIDZHAN|Russia|679016||
225016660|225082917|Vavilova Street|MOSCOW||Russia|117997||
11405879|8166704||||Syria|||
11405929|8167086||||Syria|||
11405944|8166853||||Syria|||
11405947|8167104||||Syria|||
11405952|8166618||||Syria|||
12797279|9544880||||Colombia|||
540730|5640997||||Syria|||Sanctions
540731|5640997||Mosul|Nineveh Governorate|Iraq|||
11311401|1870248|||West Bank|Palestina|||
12243906|9006540|Avenida Panamericana|Cúcuta|Norte de Santander|Colombia|||
10935272|1101794|27, Kalanchevskaya st.|Moscow||Russia|107078||
11846339|76918|5880 Hwy 67 South|Florence|Colorado|United States|81226||
431089|5056448|Büyükdere Cad. No:141|Istanbul|Istanbul|Turkey|34394||
13166707|9107816||||Colombia|||
11844091|8622033||||Turkey|||
11844093|8622033||||Syria|||
12427513|1572818|36, Yuzhnoe Shosse|Togliatti|Samara Region|Russia|445024||
12427514|1572818|2 Avtozavodskiy Prospect|Naberezhnye Chelny|Republic of Tatarstan|Russia|423827||
12427515|1572818|19, Vavilova Str.|Moscow|Moscow Region|Russia|117997||
225006295|225003676|North Shiraz St., Mollasadra Ave, Vanak Square|Tehran|Tehran Province|Iran|1991756783||
225008329|225001485||Miramshah|Federally Administered Tribal Areas|Pakistan|||
225009489|225003676|Pardis, 186 North Shiraz St. Mollasadra Ave, Vanak Sq.|Tehran|Tehran Province|Iran|1991756783||
225010075|225001485||||Afghanistan|||
225010294|225077343|No. 2 Shafagh Street|Tehran City|Tehran Province|Iran|1466956491||
225010297|225077343||Caracas|Capital District|Venezuela|||
225010767|225077262|128A, Dunajska|Ljubljana||Slovenia|1000||
225010768|225077275|7, Rakoczy st.|Budapest||Hungary|1088||
225010772|225077343|Grazjan Road 5 km,  Exclusive Road|Bushehr|Bushehr Province|Iran|75179197793||
225010775|225077343|Shahid Kalantari Road 24 km|Urmia City|West Azerbaijan Province|Iran|4851758674||
225011736|225077526|Buyukdere Caddesi No. 141, Kat. 14|Esentepe - Sisli/Istanbu||Turkey|34394||
225012075|225078747|Boulevard Konrad Adenauer 2|Luxembourg||Luxembourg|1115||
225012101|225078765|Thomas-Klestil-Platz 1|Vienna||Austria|1030||
225015546|225080870|Deputatskay Street|IRKUTSK||Russia|664047||
225015554|225080870|DEPUTATSKAY STREET 32|IRKUTSK|IRKUTSK|Russia|664047||
225015562|225080870|UL. POLINY OSIPENKO 40|CHITA|CHITA|Russia|672010||
225016400|225081487|Vavilova Street|MOSCOW||Russia|117997||
225016408|225081487|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016416|225081487||EKATERINBURG|EKATERINBURG|Russia|||
225016469|225081505|Brestskaya street|KHABAROVSK||Russia|680011||
225016477|225081505|BRESTSKAYA UL. 4|KHABAROVSK|KHABAROVSK|Russia|680011||
225016485|225081505|ZEJSKAYA UL. 240|BLAGOVESHCHENSK|BLAGOVESHCHENSK|Russia|675000||
225016629|225081555|Vavilova Street|MOSCOW||Russia|117997||
225016637|225081555|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016645|225081555||ROSTOV-ON-DON|ROSTOV-ON-DON|Russia|||
225016689|225081573|Vavilova Street|MOSCOW||Russia|117997||
225016697|225081573|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016705|225081573||STAVROPOL|STAVROPOL|Russia|||
225016859|225081620|Vavilova Street|MOSCOW||Russia|117997||
225016862|225081623|Vavilova Street|MOSCOW||Russia|117997||
225016867|225081620|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016870|225081623|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016875|225081620||MOSCOW|MOSCOW|Russia|||
225016878|225081623||MOSCOW|MOSCOW|Russia|||
11405880|8166570||||Syria|||
11405920|8167070||||Syria|||
11405931|8166805||||Syria|||
11405936|8166605||||Syria|||
11406090|8167056||||Syria|||
11406112|8166819||||Syria|||
11882187|5908113||||Lebanon|||
11882188|5908113|33 Ngamwongwan Road|Bangkok||Thailand|10900||
12798225|9545718||||Syria|||
10847814|7236068||Bengaluru|Karnataka|India|||
10848415|5947239||Khanty-Mansiysk|Tyumen Region|Russia|628012||
11772552|8543452|||Sanaa Governorate|Yemen|||
13194788|9934918||||Colombia|||
10934260|1870099||Arak|Markazi|Iran|||
11389106|305762|Av. Nueva Esparta|Barcelona|Anzoátegui|Venezuela|||
11847162|8624911|Calle 39 A No.18 - 29|Montería|Córdoba|Colombia|||
12838371|9588265||||Colombia|||
13266531|9003030||Ibiza|Islas Baleares|Spain|||
12710654|7793546|Avenida Libertador|Caracas|Distrito Capital|Venezuela|1050-A||
12710655|7793546|Avenida Libertador|Caracas|Distrito Capital|Venezuela|1010||
10860982|7006558|||Punjab|Pakistan|||
10866320|7258181||Baabda|Mount Lebanon|Lebanon|||
11349773|1867141|||Nuristan Province|Afghanistan|||
12817897|7262711||||Saudi Arabia|||
12821427|9567210||||Colombia|||
11007664|7320385||Poso|Sulawesi Island|Indonesia|||
11454377|8225630||Bandung|West Java|Indonesia|||
12413056|9153423|Kropotkina St., 93A|Minsk||Belarus|220123||
12424158|9164720|Leningradskiy Ave., 37a|Moscow||Russia|125167||
12807016|9553520|Esfandiar Blvd, Valiasr Ave, Gandi Showmali St.|55944 Tehran||Iran|19686||
12807017|9553520|BANK EGHTESAD NOVIN BUILDING, 51 BARADRAN SHARIFI STREET, GANDI SHOWMALI ST.|TEHRAN|TEHR|Iran|1969954345||
12807018|9553520|BANK EGHTESAD NOVIN BUILDING, SANANDAJ BARANCH FLOOR 1, SANANDAJ BLV. -INFRONT OF ISLAMIC|SANANDAJ|SANANDAJ|Iran|6617645768||
225006413|225061484||||Afghanistan|||
225010706|225077495|Büyükdere Cad. No:141 K:22 34394|Istanbul|Istanbul|Turkey|||
225010712|225077295|46, Molodezhnaya st.|Odintsovo|Moscow region|Russia|143000||
225010738|225077309|Uspenskaya St., 5|Krasnogorsk|Moscow region|Russia|143409||
225010765|225077260|128A, Dunajska|Ljubljana||Slovenia|1000||
225012074|225078746|Boulevard Konrad Adenauer 2|Luxembourg||Luxembourg|1115||
225012555|225079967|27 Pindarou Street|Nicosia|Nicosia|Cyprus|1060||
225012559|225079967|2-4 Arch. Makariou III Avenue|Nicosia|Nicosia|Cyprus|1065||
225012562|225079967|57 Digeni Akrita Ave|Nicosia|Nicosia|Cyprus|1070||
225012565|225079967|85 Fleet Street|London||United Kingdom|EC4Y 1AE||
225015549|225082890|Deputatskay Street|IRKUTSK||Russia|664047||
225015557|225082890|DEPUTATSKAY STREET 32|IRKUTSK|IRKUTSK|Russia|664047||
225015565|225082890|UL. POLINY OSIPENKO 40|CHITA|CHITA|Russia|672010||
225016420|225081490|Vavilova Street|MOSCOW||Russia|117997||
225016428|225081490|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016436|225081490||MOSCOW|MOSCOW|Russia|||
225016468|225081504|Brestskaya street|KHABAROVSK||Russia|680011||
225016476|225081504|BRESTSKAYA UL. 4|KHABAROVSK|KHABAROVSK|Russia|680011||
225016484|225081504|ZEJSKAYA UL. 240|BLAGOVESHCHENSK|BLAGOVESHCHENSK|Russia|675000||
225016588|225081539|Vavilova Street|MOSCOW||Russia|117997||
225016596|225081539|VAVILOV UL. 19|MOSCOW|MOSCOW|Russia|117997||
225016604|225081539||NOVOSIBIRSK|NOVOSIBIRSK|Russia|||
225016627|225081553|Vavilova Street|MOSCOW||Russia|117997||
10941310|7347772|Salih Tozan Cad. Karamancılar İş Merkezi A Blok No:18|Istanbul|Marmara|Turkey|34394||
11380796|2041921||Dubai|Dubai|United Arab Emirates|||
11383654|8149536|Ward No. 15, Ratnagarh, Chandgathiya Kuwa|Churu|Rajasthan|India|||
11847210|8624990|Calle 39 A No.18 - 29|Montería|Córdoba|Colombia|||
10847740|7235982||Oxford|England|United Kingdom|||
10847741|7235982||Fallujah|Al Anbar|Iraq|||
12244046|9006709||Singapore||Singapore|048624||
13202529|9926172|||North Western Province|Sri Lanka|||
13202530|9926172||Malappuram|Kerala|India|||
13202531|9926172||Coimbatore|Tamil Nadu|India|||
13202532|9926172||Trichy|Tamil Nadu|India|||
13202533|9926172||Tirunelveli|Tamil Nadu|India|||
13202534|9926172||Vellore|Tamil Nadu|India|||
13202535|9926172||Nagapattinam|Tamil Nadu|India|||
13202536|9926172||Kanyakumari|Tamil Nadu|India|||
13202537|9926172||Ramanathapuram|Tamil Nadu|India|||
13202538|9926172|Ward 3|Kattankudy|Eastern Province|Sri Lanka|||
13203330|9912275||Ramadi|Anbar Province|Iraq|||
10800982|7179601||Phoenix|Arizona|United States|||
10800983|7179601||Garland|Texas|United States|||
11273284|7770496|Av. 1 Manzana F|Guarenas|Miranda|Venezuela|||
11720839|8482634|No. 90, 15th St.|Tehran|Tehran Province|Iran|1439763111||
11720840|8482634|No 1, Sartipi Avenue, Semiari Avenue|Tehran|Tehran Province|Iran|19316-63381||
11720841|8482634|No. 7, 15th St., North Amir Abad St.|Tehran|Tehran Province|Iran|||
11722333|8323430||Ketovskiy District|Kurgan Region|Russia|||
12219233|7681577||Cartagena|Bolívar|Colombia|||
12219234|7681577||Cali|Valle del Cauca|Colombia|||
12219235|7681577||Bogotá|Cundinamarca|Colombia|||
12219236|7681577||Medellín|Antioquia|Colombia|||
13166750|9107839||||Colombia|||
13166751|9107846||||Colombia|||
13170291|9912275||||Iraq|||
13170292|9912275||Hajin|Dayr az Zawr Governorate|Syria|||
13170293|9912275||Şanlıurfa|Şanlıurfa Province|Turkey|||
13170297|9912275||Samsun|Samsun Province|Turkey|||
173075|1955267|Pasdaran Avenue|Tehran|Tehran province|Iran|||
179540|1869299||Tehran|Tehran Province|Iran|||
182926|2009683|1 Picton Street|Banjul|Banjul|Gambia|||
182927|2009683|Dohat Building 1st Floor|Banjul|Banjul|Gambia|||
182930|2009683|62 Buckle Street|Banjul|Banjul|Gambia|||
182932|2009683||Tyre|South Governorate of Lebanon|Lebanon|||
182935|2009683||Sour|South Governorate of Lebanon|Lebanon|||
182936|2009683|30 Sani Abacha Street|Freetown|Western Area|Sierra Leone|||
10863454|7254316||North Kivu Province||Democratic Republic of the Congo|||
11350906|7864924|Kilómetro 5 Vía Usme|Bogotá|Cundinamarca|Colombia|||
13260042|10008003|Cl. San Jacinto|Caracas|Distrito Capital|Venezuela|||
617392|5909264|Burnville Road|Sunderland|England|United Kingdom|||
11451242|8222872|Km 19 Vía Tumaco - Pasto|Tumaco|Nariño|Colombia|||
12427134|9167778|Dimitrova St., 16|Novosibirsk|Novosibirsk Region|Russia|630099||
225006125|225004238||Khanty-Mansiysk|Khanty-Mansi Autonomous Area|Russia|628012||
225007093|225066149|4, Lugovaya st.||Moscow|Russia|143026||
225007094|225066149|67, Lenina st.|Tyumen|Tyumen Region|Russia|625000||
225007095|225066149|17P, Lenina st.|Nizhnevartovsk|Khanty-Mansi Autonomous Area|Russia|628616||
12791479|1869296|MBD Area, 2643|Muscat|Muscat Governorate|Oman|112||
12791525|1869296|98a Kensington High|London||United Kingdom|W8 4SG||
12791526|1869296|767 5th Ave|New York City|New York|United States|10153||
12791527|1869296||New York City|New York|United States|10153||
12791528|1869296|20 Pedder St|||Hong Kong|||
12791529|1869296|111 St 24, 929 Arasat|Baghdad|Baghdad Governorate|Iraq|||
